[10](1337971946.2652149200439453125,-0.15815915167331695556640625,-0.509698808193206787109375,9.78227329254150390625,0.000740664894692599773406982421875,-0.00196392531506717205047607421875,0.00180731504224240779876708984375,0.4453381001949310302734375,0.1875946223735809326171875,-0.594631612300872802734375)
[10](1337971946.275207996368408203125,-0.14350338280200958251953125,-0.53903210163116455078125,9.81083011627197265625,0.004056031815707683563232421875,0.0005817372002638876438140869140625,-0.0057594166137278079986572265625,0.4419665634632110595703125,0.1861950457096099853515625,-0.59895908832550048828125)
[10](1337971946.2852079868316650390625,-0.1483934819698333740234375,-0.5122053623199462890625,9.79160976409912109375,-0.0063081313855946063995361328125,0.005455228500068187713623046875,-0.001634431886486709117889404296875,0.4454627931118011474609375,0.18563596904277801513671875,-0.593008100986480712890625)
[10](1337971946.29520416259765625,-0.14357124269008636474609375,-0.521973073482513427734375,9.79148387908935546875,-0.0060233441181480884552001953125,0.0007708393386565148830413818359375,-0.007334535010159015655517578125,0.4528016149997711181640625,0.18774954974651336669921875,-0.59429347515106201171875)
[10](1337971946.3052041530609130859375,-0.13138787448406219482421875,-0.5366709232330322265625,9.8056049346923828125,-0.0069630010984838008880615234375,-0.00131675438024103641510009765625,0.0074168234132230281829833984375,0.442761361598968505859375,0.1843076646327972412109375,-0.5957334041595458984375)
[10](1337971946.31519985198974609375,-0.14356292784214019775390625,-0.519538938999176025390625,9.79147624969482421875,0.0045877420343458652496337890625,-0.004874131642282009124755859375,-0.00124753662385046482086181640625,0.4449353516101837158203125,0.1886353194713592529296875,-0.59523594379425048828125)
[10](1337971946.3251998424530029296875,-0.1436027586460113525390625,-0.521968066692352294921875,9.78666210174560546875,0.002449660561978816986083984375,-0.0045112487860023975372314453125,0.0004828170058317482471466064453125,0.4421059787273406982421875,0.18880723416805267333984375,-0.59907639026641845703125)
[10](1337971946.335199832916259765625,-0.16292841732501983642578125,-0.51211678981781005859375,9.796905517578125,-0.0007590554305352270603179931640625,-0.001093899947591125965118408203125,-0.006015776656568050384521484375,0.4447929561138153076171875,0.18585346639156341552734375,-0.59459364414215087890625)
[10](1337971946.3451998233795166015625,-0.15098328888416290283203125,-0.517250359058380126953125,9.80625629425048828125,0.01042847894132137298583984375,0.0044809910468757152557373046875,0.00152973062358796596527099609375,0.4530081450939178466796875,0.18978752195835113525390625,-0.59612596035003662109375)
[10](1337971946.3551998138427734375,-0.124374307692050933837890625,-0.527148425579071044921875,9.79577541351318359375,0.00357508542947471141815185546875,0.00384351052343845367431640625,0.00669567100703716278076171875,0.441595137119293212890625,0.18309758603572845458984375,-0.59640395641326904296875)
[10](1337971946.3651993274688720703125,-0.1388926804065704345703125,-0.522191584110260009765625,9.80105495452880859375,-0.00356940529309213161468505859375,0.0038340394385159015655517578125,0.000138226445415057241916656494140625,0.4459327161312103271484375,0.18720276653766632080078125,-0.59406721591949462890625)
[10](1337971946.37519931793212890625,-0.14380945265293121337890625,-0.512408792972564697265625,9.78671360015869140625,0.00948417000472545623779296875,-0.0032077408395707607269287109375,-0.0005132352816872298717498779296875,0.44010984897613525390625,0.18718063831329345703125,-0.59708917140960693359375)
[10](1337971946.3851993083953857421875,-0.143764793872833251953125,-0.527028739452362060546875,9.8012294769287109375,-0.0065568494610488414764404296875,-0.00020273102563805878162384033203125,0.00312347221188247203826904296875,0.4457990825176239013671875,0.18722118437290191650390625,-0.59446620941162109375)
[10](1337971946.395199298858642578125,-0.14380945265293121337890625,-0.512408792972564697265625,9.78671360015869140625,0.00262696831487119197845458984375,0.000592727097682654857635498046875,-0.0133366025984287261962890625,0.452318727970123291015625,0.1911282241344451904296875,-0.593901097774505615234375)
[10](1337971946.4051992893218994140625,-0.14869821071624755859375,-0.522114217281341552734375,9.7869052886962890625,-9.9155484349466860294342041015625e-05,-0.00357603537850081920623779296875,8.188257925212383270263671875e-05,0.4413335025310516357421875,0.187198102474212646484375,-0.5973675251007080078125)
[10](1337971946.415194988250732421875,-0.172860205173492431640625,-0.4927510321140289306640625,9.79000759124755859375,-0.010842056013643741607666015625,0.00277997157536447048187255859375,-0.01120803691446781158447265625,0.44565927982330322265625,0.18589527904987335205078125,-0.59400665760040283203125)
[10](1337971946.4251949787139892578125,-0.14853717386722564697265625,-0.502656042575836181640625,9.80130481719970703125,0.0043184547685086727142333984375,-0.004538220353424549102783203125,-0.015116759575903415679931640625,0.441741883754730224609375,0.18663455545902252197265625,-0.597671687602996826171875)
[10](1337971946.43519496917724609375,-0.143746435642242431640625,-0.512418806552886962890625,9.7963581085205078125,-0.00817324221134185791015625,0.0047604390420019626617431640625,0.007948883809149265289306640625,0.445124089717864990234375,0.18768347799777984619140625,-0.595101773738861083984375)
[10](1337971946.4451949596405029296875,-0.13893906772136688232421875,-0.517313301563262939453125,9.79139423370361328125,0.002638480626046657562255859375,0.0007154163322411477565765380859375,0.0044876895844936370849609375,0.4536767303943634033203125,0.1911335885524749755859375,-0.59391391277313232421875)
[10](1337971946.455194950103759765625,-0.1632406413555145263671875,-0.519589006900787353515625,9.78978252410888671875,-0.00048584069008938968181610107421875,-0.001066247583366930484771728515625,0.00184760801494121551513671875,0.44184577465057373046875,0.18564097583293914794921875,-0.591978013515472412109375)
[10](1337971946.4651949405670166015625,-0.14869646728038787841796875,-0.51237261295318603515625,9.78205013275146484375,-0.0074066487140953540802001953125,-0.01115381531417369842529296875,0.0051802811212837696075439453125,0.44485080242156982421875,0.18910165131092071533203125,-0.5944817066192626953125)
[10](1337971946.4751949310302734375,-0.1826749145984649658203125,-0.499978542327880859375,9.778293609619140625,-0.00076048076152801513671875,-0.0048404033295810222625732421875,-0.008621943183243274688720703125,0.4399711191654205322265625,0.18801520764827728271484375,-0.596370518207550048828125)
[10](1337971946.4851949214935302734375,-0.1413650810718536376953125,-0.50755608081817626953125,9.78661823272705078125,-0.0040643508546054363250732421875,-0.005198205821216106414794921875,-0.001261198543943464756011962890625,0.444989264011383056640625,0.18711777031421661376953125,-0.59540081024169921875)
[10](1337971946.495194911956787109375,-0.11949957907199859619140625,-0.507698953151702880859375,9.78831768035888671875,0.009595650248229503631591796875,0.0070160129107534885406494140625,0.003067108802497386932373046875,0.4527346193790435791015625,0.19177718460559844970703125,-0.595339000225067138671875)
[10](1337971946.5051949024200439453125,-0.14863170683383941650390625,-0.502641022205352783203125,9.786838531494140625,0.00287183537147939205169677734375,0.007902942597866058349609375,-0.0041285404004156589508056640625,0.4421503841876983642578125,0.18707583844661712646484375,-0.5977838039398193359375)
[10](1337971946.51519489288330078125,-0.17792920768260955810546875,-0.541395246982574462890625,9.78309726715087890625,0.007328937761485576629638671875,0.00024565999046899378299713134765625,0.000166071913554333150386810302734375,0.4458017647266387939453125,0.18953876197338104248046875,-0.594465553760528564453125)
[10](1337971946.5251948833465576171875,-0.143673360347747802734375,-0.50025308132171630859375,9.80113887786865234375,0.0076004681177437305450439453125,-0.000270591001026332378387451171875,-0.0063604242168366909027099609375,0.4421484470367431640625,0.18820618093013763427734375,-0.59718310832977294921875)
[10](1337971946.535194873809814453125,-0.1388594210147857666015625,-0.512455046176910400390625,9.801021575927734375,-0.0112336575984954833984375,-0.0004232065402902662754058837890625,0.008094995282590389251708984375,0.4449882805347442626953125,0.18854333460330963134765625,-0.594916760921478271484375)
[10](1337971946.5451948642730712890625,-0.14873318374156951904296875,-0.5415923595428466796875,9.79179286956787109375,0.009491108357906341552734375,0.009428692050278186798095703125,-0.00147067452780902385711669921875,0.4517825543880462646484375,0.19176079332828521728515625,-0.59506320953369140625)
[10](1337971946.555194854736328125,-0.12918911874294281005859375,-0.519817352294921875,9.79831981658935546875,0.001364725641906261444091796875,0.0056707090698182582855224609375,0.0053997286595404148101806640625,0.44255173206329345703125,0.18587757647037506103515625,-0.596920788288116455078125)
[10](1337971946.5651948451995849609375,-0.14380945265293121337890625,-0.512408792972564697265625,9.78671360015869140625,-7.3099959990940988063812255859375e-05,-0.00363463419489562511444091796875,0.001168196089565753936767578125,0.444985866546630859375,0.18909586966037750244140625,-0.5943496227264404296875)
[10](1337971946.575194835662841796875,-0.16319163143634796142578125,-0.50985491275787353515625,9.7921600341796875,0.004350160248577594757080078125,-0.0107885859906673431396484375,0.0041658789850771427154541015625,0.4422814548015594482421875,0.187465488910675048828125,-0.596826016902923583984375)
[10](1337971946.5851948261260986328125,-0.1580571830272674560546875,-0.512150466442108154296875,9.79915904998779296875,-0.00807072222232818603515625,-0.00233521615155041217803955078125,-0.00172266713343560695648193359375,0.4445227086544036865234375,0.18901635706424713134765625,-0.59414017200469970703125)
