## 2012-May-25 11:52:26 

## disp-2d = 0 
## disp-3d = 0 
## disp-osg = 0 
## num-views = 3 
## render-all = 0 
## replay = 0 
## dump = 1 
## rand-seed = 1334429335 
## pause = 0 
## verbose = 5 
## map = 1 
## robot = 1 
## camera = 1 
## trigger = 0 
## gps = 0 
## simu = 0 
## export = 0 
## freq = 100 
## shutter = 0 
## heading = 0 
## data-path = /mnt/ssd/AR/rt-slam.data/captures/runDump 
## config-setup = /mnt/ssd/AR/rt-slam.data/captures/runDump/../setup.cfg 
## config-estimation = /mnt/ssd/AR/rt-slam.data/captures/runDump/../estimation.cfg 
## log = rtslam.log 
## model =  

## Robot 1 
# 1:time	
# 2:absx	3:absy	4:absz	
# 5:x	6:y	7:z	
# 8:qw	9:qx	10:qy	11:qz	
# 12:yaw	13:pitch	14:roll	
# 15:vx	16:vy	17:vz	
# 18:axb	19:ayb	20:azb	
# 21:vyawb	22:vpitchb	23:vrollb	
# 24:gx	25:gy	26:gz	
# 27:sig_x	28:sig_y	29:sig_z	
# 30:sig_qw	31:sig_qx	32:sig_qy	33:sig_qz	
# 34:sig_yaw	35:sig_pitch	36:sig_roll	
# 37:sig_vx	38:sig_vy	39:sig_vz	
# 40:sig_axb	41:sig_ayb	42:sig_azb	
# 43:sig_vyawb	44:sig_vpitchb	45:sig_vrollb	
# 46:sig_gx	47:sig_gy	48:sig_gz	
#time	absx	absy	absz	x	y	z	qw	qx	qy	qz	yaw	pitch	roll	vx	vy	vz	axb	ayb	azb	vyawb	vpitchb	vrollb	gx	gy	gz	sig_x	sig_y	sig_z	sig_qw	sig_qx	sig_qy	sig_qz	sig_yaw	sig_pitch	sig_roll	sig_vx	sig_vy	sig_vz	sig_axb	sig_ayb	sig_azb	sig_vyawb	sig_vpitchb	sig_vrollb	sig_gx	sig_gy	sig_gz	
1337971948.265651941	0	0	0	0	0	0	0.999628	-0.0262459	0.00745619	0.000195768	0	0.0149177	-0.0524993	0	0	0	0	0	0	0	0	0	-0	-0	-9.81	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.0523599	0.0523599	0.0523599	0.0981	0.0981	0.0981	
1337971948.275901079	5.27987e-05	-6.70907e-05	-0.000171593	5.27987e-05	-6.70907e-05	-0.000171593	0.999628	-0.0262429	0.00745718	0.000166552	-5.84223e-05	0.0149181	-0.0524936	0.00514073	-0.00655908	-0.0167184	-2.77334e-05	2.89448e-05	8.71533e-05	0.000173345	-0.000221231	-0.000235839	1.01836e-06	-1.28873e-06	-9.81	0.00407645	0.00322891	0.00312602	2.09041e-05	0.000767397	0.0007535	0.000738532	0.0014769	0.00150733	0.00153546	0.397759	0.315064	0.305026	0.499998	0.499996	0.499996	0.0518969	0.0519958	0.052094	0.0981	0.0981	0.0981	
1337971948.286151886	0.000100183	-2.93101e-05	-0.000149626	0.000100183	-2.93101e-05	-0.000149626	0.999628	-0.0262414	0.00747244	0.000149315	-9.3667e-05	0.0149477	-0.052491	0.00491519	-0.00144434	-0.00723907	-1.71057e-05	-9.1649e-05	-0.000186757	0.000160125	-1.75643e-05	-0.000462725	7.62856e-07	3.90035e-06	-9.80999	0.00556823	0.00448457	0.00419982	2.96012e-05	0.00108216	0.0011409	0.00112428	0.00224853	0.00228223	0.0021654	0.271712	0.218855	0.204964	0.499975	0.49996	0.499958	0.0517148	0.0518495	0.0513726	0.0980998	0.0980997	0.0980997	
1337971948.296277046	-1.05094e-05	-3.89765e-06	-0.000166766	-1.05094e-05	-3.89765e-06	-0.000166766	0.999628	-0.0262182	0.0074806	0.000129495	-0.000133377	0.014963	-0.0524448	-0.000338798	-0.00012379	-0.00549414	0.000374082	-7.47546e-05	-0.00017782	0.000189053	3.83858e-06	-0.0005681	-1.42988e-05	3.23368e-06	-9.80999	0.0057218	0.00537449	0.00493115	3.52716e-05	0.00128359	0.00147112	0.00145424	0.00290865	0.00294272	0.00256866	0.187058	0.17572	0.161249	0.499911	0.49985	0.499841	0.0516036	0.0517493	0.0501567	0.0980993	0.0980989	0.0980988	
1337971948.306526899	-6.66841e-05	6.08812e-05	-8.84047e-05	-6.66841e-05	6.08812e-05	-8.84047e-05	0.999628	-0.0262153	0.00751499	0.000113576	-0.000166967	0.0150309	-0.0524394	-0.00172851	0.00153706	-0.00226718	0.000678347	-0.000192508	-0.00072632	0.000195325	6.27623e-05	-0.000667583	-2.56982e-05	8.86884e-06	-9.80997	0.00551949	0.00621731	0.00563983	3.91178e-05	0.00141255	0.00177684	0.0017592	0.00351886	0.00355419	0.00282707	0.135514	0.152541	0.138434	0.499769	0.49961	0.499579	0.0514733	0.0516274	0.0485616	0.0980983	0.0980971	0.0980968	
1337971948.316776991	-9.14465e-05	2.29136e-05	-6.51313e-06	-9.14465e-05	2.29136e-05	-6.51313e-06	0.999628	-0.0262102	0.00752928	0.000133062	-0.000128677	0.0150605	-0.0524289	-0.00189194	0.000450692	-0.000177125	0.000930166	0.000318897	-0.0013074	0.000225736	6.07059e-05	-0.000797236	-3.50431e-05	-9.61624e-06	-9.80995	0.00521991	0.00702647	0.00632543	4.14601e-05	0.00148341	0.00206214	0.00204272	0.00408624	0.00412481	0.00296933	0.103012	0.138157	0.124488	0.49947	0.499174	0.499083	0.0512897	0.0514573	0.0467481	0.098096	0.0980938	0.0980931	
1337971948.326901913	-9.3467e-05	1.50512e-06	5.89456e-05	-9.3467e-05	1.50512e-06	5.89456e-05	0.999628	-0.0262187	0.00754188	0.000142748	-0.000110098	0.0150862	-0.0524457	-0.00157913	9.28443e-05	0.000989885	0.00106517	0.000681318	-0.00176752	0.000243183	6.15621e-05	-0.000904503	-3.99652e-05	-2.26189e-05	-9.80993	0.0049121	0.00778835	0.00697976	4.27703e-05	0.00151332	0.00232593	0.00230374	0.00460867	0.00465238	0.00302979	0.0817568	0.128234	0.115107	0.498891	0.498483	0.498278	0.0510304	0.0512178	0.0448968	0.0980916	0.0980886	0.098087	
1337971948.337152004	-8.38221e-05	1.5956e-05	9.6341e-05	-8.38221e-05	1.5956e-05	9.6341e-05	0.999627	-0.0262294	0.00755259	0.000131658	-0.000132997	0.015107	-0.0524673	-0.00110621	0.000155502	0.00145135	0.00114286	0.000611288	-0.00191489	0.000216773	6.78783e-05	-0.00104782	-4.28724e-05	-1.9629e-05	-9.80992	0.00463737	0.00851974	0.00761706	4.36016e-05	0.0015233	0.00257543	0.00254923	0.00510001	0.00515137	0.00305048	0.0673532	0.120677	0.108169	0.497857	0.497471	0.497082	0.0506767	0.0508916	0.0431089	0.0980838	0.098081	0.098078	
1337971948.347278118	-5.28324e-05	0.000133057	0.000103086	-5.28324e-05	0.000133057	0.000103086	0.999627	-0.0262311	0.00754724	9.99159e-05	-0.00019621	0.0150947	-0.0524712	-0.000615908	0.00165218	0.00136598	0.0005989	-0.000945898	-0.00127773	0.000179832	-0.000101412	-0.00125238	-2.23435e-05	3.89432e-05	-9.80995	0.00437509	0.00916722	0.00819499	4.38145e-05	0.00151306	0.00279624	0.00276668	0.00553531	0.00559287	0.00303061	0.0572909	0.114333	0.1026	0.495999	0.496067	0.495422	0.0501786	0.050414	0.0414226	0.0980699	0.0980705	0.0980655	
1337971948.357527971	-5.28799e-05	0.000170776	0.000124786	-5.28799e-05	0.000170776	0.000124786	0.999627	-0.0262308	0.00755522	9.81505e-05	-0.000200155	0.0151105	-0.0524707	-0.000472488	0.00206486	0.00139387	0.000633871	-0.00145633	-0.00133017	0.000127723	-9.99503e-05	-0.00161656	-2.36722e-05	5.86709e-05	-9.80995	0.00413965	0.00973693	0.00870879	4.38407e-05	0.00149679	0.0029891	0.00295801	0.0059184	0.00597827	0.00299847	0.0502213	0.10858	0.0976498	0.492911	0.494183	0.493199	0.0495062	0.0497465	0.0398653	0.0980468	0.0980564	0.0980489	
