## 2012-May-25 14:01:42 

## disp-2d = 0 
## disp-3d = 0 
## disp-osg = 0 
## num-views = 1 
## render-all = 0 
## replay = 1 
## dump = 0 
## rand-seed = 1338555843 
## pause = 0 
## verbose = 5 
## map = 1 
## robot = 1 
## camera = 1 
## trigger = 0 
## gps = 0 
## simu = 0 
## export = 0 
## freq = 120 
## shutter = 0 
## heading = 0 
## data-path = /mnt/ssd/AR/rt-slam.data/captures/runDump 
## config-setup = /mnt/ssd/AR/rt-slam.data/captures/runDump/../setup.cfg 
## config-estimation = /mnt/ssd/AR/rt-slam.data/captures/runDump/../estimation.cfg 
## log = rtslam.log 
## model =  

## Robot 1 
# 1:time	
# 2:absx	3:absy	4:absz	
# 5:x	6:y	7:z	
# 8:qw	9:qx	10:qy	11:qz	
# 12:yaw	13:pitch	14:roll	
# 15:vx	16:vy	17:vz	
# 18:axb	19:ayb	20:azb	
# 21:vyawb	22:vpitchb	23:vrollb	
# 24:gx	25:gy	26:gz	
# 27:sig_x	28:sig_y	29:sig_z	
# 30:sig_qw	31:sig_qx	32:sig_qy	33:sig_qz	
# 34:sig_yaw	35:sig_pitch	36:sig_roll	
# 37:sig_vx	38:sig_vy	39:sig_vz	
# 40:sig_axb	41:sig_ayb	42:sig_azb	
# 43:sig_vyawb	44:sig_vpitchb	45:sig_vrollb	
# 46:sig_gx	47:sig_gy	48:sig_gz	
#time	absx	absy	absz	x	y	z	qw	qx	qy	qz	yaw	pitch	roll	vx	vy	vz	axb	ayb	azb	vyawb	vpitchb	vrollb	gx	gy	gz	sig_x	sig_y	sig_z	sig_qw	sig_qx	sig_qy	sig_qz	sig_yaw	sig_pitch	sig_roll	sig_vx	sig_vy	sig_vz	sig_axb	sig_ayb	sig_azb	sig_vyawb	sig_vpitchb	sig_vrollb	sig_gx	sig_gy	sig_gz	
1337971948.265651941	0	0	0	0	0	0	0.999628	-0.0262459	0.00745619	0.000195768	0	0.0149177	-0.0524993	0	0	0	0	0	0	0	0	0	-0	-0	-9.81	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.0523599	0.0523599	0.0523599	0.0981	0.0981	0.0981	
1337971948.275901079	-0.000232247	-7.11838e-05	-0.0001366	-0.000232247	-7.11838e-05	-0.0001366	0.999628	-0.0262324	0.00746481	0.000162264	-6.72402e-05	0.0149331	-0.0524727	-0.0226714	-0.00695976	-0.0133015	0.00011503	3.18031e-05	7.18971e-05	0.000255704	-0.000390673	-0.000465468	-4.46778e-06	-1.36779e-06	-9.81	0.0041909	0.0032073	0.00325712	2.1044e-05	0.000773705	0.000749402	0.000744095	0.0014885	0.00149847	0.00154788	0.408926	0.312958	0.317817	0.499998	0.499996	0.499996	0.0519311	0.0519703	0.0521385	0.0981	0.0981	0.0981	
1337971948.286151886	-0.000472053	-5.6385e-05	-5.02393e-05	-0.000472053	-5.6385e-05	-5.02393e-05	0.999628	-0.0262149	0.00748509	0.00013573	-0.000121095	0.0149723	-0.0524381	-0.0229988	-0.00276832	-0.00239075	9.24901e-05	-6.82986e-05	-0.000234403	0.000415278	-0.000277124	-0.000977743	-3.42741e-06	3.09883e-06	-9.80999	0.00585871	0.00438185	0.00440107	3.01665e-05	0.00109997	0.00113584	0.00112687	0.00225446	0.00227154	0.00220123	0.285893	0.213858	0.214776	0.499975	0.499957	0.499957	0.0517345	0.0518097	0.0515155	0.0980998	0.0980997	0.0980997	
1337971948.296277046	-0.000451313	3.77517e-06	-2.40776e-05	-0.000451313	3.77517e-06	-2.40776e-05	0.999629	-0.0261874	0.00749301	0.000110863	-0.000170821	0.0149868	-0.0523836	-0.0147162	0.000123807	-0.000829221	-0.000245249	-0.000244554	-0.000531912	0.000507315	-0.000219884	-0.00112459	9.73826e-06	1.04742e-05	-9.80998	0.0061022	0.00521839	0.00513021	3.64496e-05	0.0013173	0.00146455	0.00145161	0.00290463	0.0029291	0.00263695	0.199507	0.170662	0.167738	0.499911	0.499845	0.499843	0.0515813	0.0516929	0.0504281	0.0980993	0.0980988	0.0980988	
1337971948.306526899	-0.000428396	9.24791e-05	7.25319e-05	-0.000428396	9.24791e-05	7.25319e-05	0.999629	-0.0261764	0.00752961	8.66249e-05	-0.000221035	0.0150587	-0.0523619	-0.0105392	0.00230535	0.00167964	-0.000675025	-0.000526866	-0.00117543	0.000630137	-0.000202393	-0.0012974	2.66432e-05	2.26236e-05	-9.80996	0.00594821	0.00600756	0.00582259	4.11016e-05	0.00146561	0.0017674	0.00174979	0.00350189	0.00353487	0.00293492	0.146047	0.147482	0.142888	0.499778	0.499602	0.499595	0.0513924	0.0515438	0.0489698	0.0980983	0.098097	0.098097	
1337971948.316776991	-0.000384673	8.92697e-05	0.000132502	-0.000384673	8.92697e-05	0.000132502	0.999629	-0.0261693	0.00754667	9.26715e-05	-0.000209732	0.0150932	-0.0523477	-0.00755817	0.00174843	0.00254833	-0.00126256	-0.000176317	-0.00159662	0.000807536	-0.000209133	-0.00142365	4.95088e-05	9.99442e-06	-9.80994	0.00571081	0.00676628	0.00650415	4.45114e-05	0.00156255	0.00204847	0.00202586	0.00405508	0.00409699	0.00313043	0.112675	0.133184	0.127968	0.499527	0.499165	0.499146	0.0511454	0.0513365	0.0473165	0.0980964	0.0980937	0.0980936	
1337971948.326901913	-0.000304135	0.000114186	0.000180067	-0.000304135	0.000114186	0.000180067	0.999629	-0.0261625	0.00756008	8.60312e-05	-0.000223607	0.0151196	-0.0523341	-0.00490233	0.00192175	0.00297217	-0.0021042	4.59855e-05	-0.00198976	0.00101705	-0.000218685	-0.00169179	8.21357e-05	2.23631e-06	-9.80992	0.00545217	0.00748143	0.00714665	4.68825e-05	0.0016163	0.00230613	0.00227772	0.00456005	0.00461209	0.00323974	0.0906361	0.12339	0.117815	0.499042	0.498467	0.498405	0.0508108	0.0510465	0.0455779	0.0980927	0.0980884	0.0980881	
1337971948.337152004	-0.000227018	0.000187195	0.000229776	-0.000227018	0.000187195	0.000229776	0.999629	-0.0261679	0.00757986	5.99398e-05	-0.000276895	0.0151578	-0.0523454	-0.00292786	0.00256225	0.00332281	-0.00332216	-0.000345972	-0.00220238	0.00112691	-0.000319564	-0.00185566	0.000129129	1.77241e-05	-9.80992	0.00517577	0.00814805	0.00775115	4.83212e-05	0.00163441	0.00253999	0.0025064	0.00501906	0.00507905	0.0032778	0.074865	0.115698	0.110019	0.49804	0.497411	0.497255	0.0503199	0.0505952	0.043779	0.0980852	0.0980804	0.0980795	
1337971948.347278118	-0.000211155	0.000283399	0.0001917	-0.000211155	0.000283399	0.0001917	0.999628	-0.0261866	0.00756981	2.88025e-05	-0.00033891	0.0151361	-0.0523832	-0.00233599	0.00348153	0.00243936	-0.00397805	-0.00148117	-0.00115052	0.00104945	-0.000386157	-0.00180731	0.000153738	5.92385e-05	-9.80996	0.00489359	0.00872418	0.00828109	4.91078e-05	0.00163103	0.00273954	0.00270177	0.00541171	0.00547689	0.00327268	0.063467	0.109189	0.103623	0.496297	0.495976	0.495676	0.0496513	0.0499582	0.0420692	0.0980721	0.0980695	0.0980677	
1337971948.357527971	-0.00014802	0.000340201	0.000211032	-0.00014802	0.000340201	0.000211032	0.999629	-0.0261781	0.00757916	1.78887e-05	-0.000361094	0.0151542	-0.0523665	-0.00119258	0.00388618	0.00231571	-0.00563587	-0.00193343	-0.00106405	0.00103082	-0.00040805	-0.00221798	0.000217488	7.64361e-05	-9.80997	0.00463322	0.00921577	0.00873854	4.96277e-05	0.00161982	0.00290894	0.00286784	0.00574619	0.00581382	0.00325166	0.0551913	0.103274	0.0979482	0.493537	0.494064	0.493562	0.0487983	0.0491309	0.0404788	0.0980514	0.0980551	0.098052	
